Date,Temp_Average,Temp_Max,Temp_Min,Precipitation,Humidity,Wind_Speed
1987-03-21,9.16,15.58,5.46,0.91,71.77,1.29
1987-03-22,3.84,6.96,1.34,4.05,84.91,1.38
1987-03-23,3.11,7.62,-0.42,1.83,75.42,1.61
1987-03-24,6.8,15.0,-0.31,0.0,47.94,1.61
1987-03-25,8.66,15.66,2.61,0.0,50.29,1.73
1987-03-26,12.21,19.55,6.47,0.0,44.88,1.46
1987-03-27,12.62,17.34,9.56,3.03,63.88,1.68
1987-03-28,9.95,14.08,5.62,4.24,85.0,1.58
1987-03-29,10.17,17.26,3.78,0.28,67.29,2.02
1987-03-30,10.14,16.17,5.03,0.9,71.57,2.27
1987-03-31,14.76,22.63,7.83,0.0,47.19,1.69
1987-04-01,9.27,12.55,6.29,1.0,82.22,1.81
1987-04-02,7.37,12.29,3.79,1.1,69.45,2.23
1987-04-03,7.39,11.83,3.37,0.5,63.95,1.98
1987-04-04,8.38,14.65,2.59,0.0,59.92,1.51
1987-04-05,10.85,17.41,6.43,1.55,71.33,1.25
1987-04-06,4.35,8.5,0.01,2.14,89.1,1.77
1987-04-07,5.97,13.15,-0.16,0.11,67.08,1.25
1987-04-08,6.47,8.88,2.96,0.81,67.2,1.28
1987-04-09,7.54,14.59,1.53,0.01,70.0,1.51
1987-04-10,10.31,17.64,3.52,0.0,54.2,1.35
1987-04-11,11.16,16.75,6.02,0.0,47.54,1.49
1987-04-12,12.88,20.25,5.72,0.0,42.99,1.46
1987-04-13,15.25,23.0,7.54,0.0,40.0,1.55
1987-04-14,17.04,24.86,10.44,0.54,47.5,2.64
1987-04-15,14.42,21.57,8.41,3.51,69.19,2.94
1987-04-16,10.6,16.23,6.95,5.36,79.86,2.53
1987-04-17,11.69,18.61,5.22,0.02,63.75,1.6
1987-04-18,15.9,23.62,6.88,0.05,44.65,2.29
1987-04-19,16.62,20.51,11.86,0.64,74.03,1.82
1987-04-20,17.89,26.39,11.96,9.81,68.95,2.69
1987-04-21,9.27,12.59,3.74,3.91,76.22,2.22
1987-04-22,8.3,14.74,2.77,0.18,48.69,1.45
1987-04-23,11.47,19.46,3.85,0.0,40.22,1.55
1987-04-24,15.45,23.42,7.76,0.0,41.06,1.59
1987-04-25,17.01,25.34,8.62,0.0,40.26,1.74
1987-04-26,20.56,29.21,10.97,0.0,37.18,1.64
1987-04-27,14.7,17.43,12.15,0.05,64.8,1.57
1987-04-28,11.27,15.08,6.3,2.05,73.57,1.95
1987-04-29,12.05,19.14,4.43,0.0,61.24,1.76
1987-04-30,12.8,18.25,6.14,0.12,53.54,1.37
1987-05-01,13.93,19.89,7.5,0.0,45.54,1.39
1987-05-02,14.86,21.94,7.76,0.0,41.16,1.26
1987-05-03,16.52,24.17,8.75,0.01,41.65,1.84
1987-05-04,15.84,22.13,7.52,0.04,44.13,3.11
1987-05-05,11.07,17.42,4.7,0.03,45.94,2.23
1987-05-06,12.3,19.87,6.05,0.0,43.51,2.12
1987-05-07,15.1,23.72,5.84,0.0,37.4,1.82
1987-05-08,17.46,24.03,10.61,0.0,34.55,1.6
1987-05-09,16.78,23.73,10.47,0.0,39.58,2.03
1987-05-10,17.18,24.71,10.55,0.0,43.5,2.33
1987-05-11,18.9,27.2,9.81,0.0,44.23,2.08
1987-05-12,20.94,29.49,12.68,0.0,38.59,1.86
1987-05-13,22.65,31.19,13.81,0.0,34.38,1.87
1987-05-14,23.72,31.87,16.81,0.0,33.17,1.86
1987-05-15,24.43,33.29,16.59,0.0,32.26,1.99
1987-05-16,24.55,32.8,16.46,0.0,33.99,2.07
1987-05-17,24.67,32.5,17.83,0.03,36.66,2.28
1987-05-18,20.18,25.11,15.24,2.86,52.37,3.12
1987-05-19,19.67,25.85,14.18,0.55,46.97,2.18
1987-05-20,19.92,27.15,11.93,0.05,38.34,1.76
1987-05-21,19.0,25.01,13.09,0.23,41.19,1.95
1987-05-22,19.23,26.12,12.81,0.05,38.38,1.42
1987-05-23,20.76,28.75,12.92,0.0,32.77,1.47
1987-05-24,23.77,32.85,14.62,0.0,27.49,1.74
1987-05-25,25.22,33.43,17.71,0.0,22.47,1.85
1987-05-26,26.0,33.74,17.78,0.0,21.3,1.53
1987-05-27,26.52,34.19,20.35,0.0,23.33,2.13
1987-05-28,25.81,33.31,18.7,0.0,24.74,2.49
1987-05-29,26.61,35.85,16.52,0.0,21.68,1.64
1987-05-30,25.62,32.09,21.99,0.0,30.96,1.94
1987-05-31,26.19,33.34,19.92,0.06,34.96,2.19
1987-06-01,25.84,33.49,18.51,0.02,34.64,2.51
1987-06-02,23.36,30.14,17.24,0.01,34.97,2.84
1987-06-03,24.82,33.12,15.91,0.0,25.79,1.96
1987-06-04,27.8,35.69,19.15,0.0,22.02,2.18
1987-06-05,26.0,32.8,19.07,0.0,26.41,2.12
1987-06-06,26.23,33.45,18.96,0.0,30.22,2.63
1987-06-07,24.46,30.96,17.87,0.0,32.5,2.79
1987-06-08,20.38,26.05,14.41,1.02,33.37,3.06
1987-06-09,19.63,27.33,11.36,0.01,34.08,2.59
1987-06-10,21.77,29.84,12.89,0.0,27.3,2.25
1987-06-11,23.14,30.82,14.96,0.02,24.88,1.66
1987-06-12,24.78,32.96,14.85,0.0,20.53,1.86
1987-06-13,27.07,34.92,17.4,0.0,18.74,1.9
1987-06-14,28.46,36.8,19.03,0.0,20.46,2.02
1987-06-15,28.56,35.69,19.26,0.0,21.39,1.9
1987-06-16,28.04,35.56,21.15,0.0,22.38,2.04
1987-06-17,27.77,35.94,19.35,0.0,21.51,2.18
1987-06-18,27.89,35.9,19.72,0.0,20.12,2.71
1987-06-19,21.94,27.69,14.01,0.0,26.02,4.17
1987-06-20,17.91,25.03,9.93,0.0,28.32,1.85
1987-06-21,19.15,26.45,11.39,0.0,20.51,3.02
1987-06-22,20.33,27.49,11.67,0.02,21.85,1.93
1987-06-23,23.48,31.14,16.58,0.33,32.9,1.93
1987-06-24,25.46,33.6,18.36,0.0,28.83,2.07
1987-06-25,27.2,35.68,18.44,0.0,23.93,2.2
1987-06-26,29.61,38.12,21.03,0.0,18.69,2.15
1987-06-27,31.03,38.63,22.58,0.0,15.83,2.14
1987-06-28,32.12,40.14,23.76,0.17,14.15,1.98
1987-06-29,29.81,37.74,22.15,0.17,22.32,2.76
1987-06-30,28.81,34.57,21.51,0.0,26.11,2.01
1987-07-01,29.81,36.57,22.49,3.58,24.5,2.45
1987-07-02,29.07,36.18,21.99,0.16,27.65,2.39
1987-07-03,30.06,37.62,22.34,0.0,27.17,1.9
1987-07-04,28.5,36.17,20.72,0.28,34.14,2.73
1987-07-05,22.41,29.14,15.97,3.33,48.68,1.92
1987-07-06,24.64,31.98,17.01,0.0,31.06,2.09
1987-07-07,26.64,34.53,18.27,0.0,24.27,1.99
1987-07-08,28.98,36.81,21.01,0.0,22.69,2.05
1987-07-09,30.55,38.23,21.97,0.0,20.92,1.93
1987-07-10,31.14,39.09,22.63,0.05,18.89,2.25
1987-07-11,22.05,28.74,16.88,5.62,49.99,2.59
1987-07-12,20.22,24.98,15.11,0.27,56.69,1.58
1987-07-13,22.51,29.26,15.93,0.46,42.93,1.65
1987-07-14,23.73,30.67,16.68,0.22,40.9,1.43
1987-07-15,25.01,31.2,18.29,0.0,41.86,1.15
1987-07-16,26.06,31.54,20.1,0.01,40.2,1.54
1987-07-17,26.65,33.41,19.5,0.49,38.41,1.75
1987-07-18,27.49,35.13,20.02,0.42,36.32,2.03
1987-07-19,28.72,35.3,21.51,0.0,34.35,1.54
1987-07-20,29.99,36.85,21.86,0.0,30.66,1.54
1987-07-21,32.25,40.73,23.7,0.0,22.4,2.4
1987-07-22,33.95,42.13,24.97,0.0,19.5,2.79
1987-07-23,32.1,40.27,24.65,0.0,22.69,3.33
1987-07-24,29.71,36.72,23.46,0.0,23.31,2.44
1987-07-25,25.5,30.58,19.98,0.05,32.4,3.09
1987-07-26,25.75,33.12,18.65,0.08,29.47,2.28
1987-07-27,27.05,34.58,18.91,0.0,25.5,1.75
1987-07-28,28.77,36.43,20.19,0.0,21.31,1.72
1987-07-29,28.97,36.53,21.21,0.0,23.25,2.21
1987-07-30,29.27,37.67,20.77,0.0,19.66,2.36
1987-07-31,29.99,37.98,21.74,0.0,19.01,2.1
1987-08-01,29.96,37.95,22.31,0.03,18.67,2.55
1987-08-02,29.58,37.89,21.33,0.0,15.98,2.4
1987-08-03,28.35,36.44,21.22,0.0,18.26,2.04
1987-08-04,27.68,35.76,18.73,0.0,18.47,1.94
1987-08-05,28.87,36.85,19.93,0.0,15.46,1.82
1987-08-06,30.03,38.19,22.32,0.0,14.58,1.94
1987-08-07,30.5,38.27,23.64,0.0,14.77,2.6
1987-08-08,28.97,37.22,21.75,0.0,16.22,2.54
1987-08-09,29.55,38.74,20.74,0.0,16.68,2.15
1987-08-10,31.32,39.1,23.89,0.0,14.39,1.98
1987-08-11,31.02,39.45,22.18,0.0,14.18,2.21
1987-08-12,32.14,40.1,25.29,0.0,14.71,2.72
1987-08-13,31.48,39.9,23.38,0.0,17.58,2.34
1987-08-14,31.23,39.77,22.99,0.0,20.3,2.1
1987-08-15,31.71,40.01,23.38,0.0,19.17,1.77
1987-08-16,32.83,41.2,25.09,0.0,15.06,1.93
1987-08-17,31.89,40.19,25.01,0.0,19.08,2.31
1987-08-18,30.51,38.13,23.61,0.0,20.0,2.39
1987-08-19,30.51,38.54,23.47,0.0,19.74,2.44
1987-08-20,30.74,39.44,23.97,0.0,13.93,2.48
1987-08-21,29.53,37.94,21.31,0.0,15.3,2.26
1987-08-22,28.35,35.84,21.8,0.0,18.11,2.61
1987-08-23,25.58,32.73,19.1,0.0,21.07,3.13
1987-08-24,25.06,32.79,18.25,0.0,20.86,2.56
1987-08-25,25.91,34.82,17.78,0.0,17.9,2.15
1987-08-26,27.81,37.39,18.8,0.0,16.1,2.08
1987-08-27,27.45,34.74,20.53,0.0,22.75,2.72
1987-08-28,25.16,31.14,19.7,0.0,32.17,2.63
1987-08-29,25.31,33.38,18.83,0.0,24.42,1.86
1987-08-30,27.04,35.02,19.3,0.0,16.0,1.91
1987-08-31,25.18,29.26,20.85,0.02,33.59,3.18
1987-09-01,25.44,32.46,19.55,0.0,26.84,2.12
1987-09-02,26.1,34.12,18.8,0.0,21.62,2.23
1987-09-03,26.66,34.66,19.77,0.0,18.07,2.13
1987-09-04,26.11,33.99,19.28,0.01,18.13,2.62
1987-09-05,25.98,34.17,18.74,0.0,20.73,1.97
1987-09-06,28.64,37.83,19.34,0.0,14.25,1.81
1987-09-07,23.06,26.95,16.81,0.0,31.42,2.29
1987-09-08,18.75,24.24,14.02,0.03,30.94,1.86
1987-09-09,17.29,22.64,13.16,0.0,30.07,2.0
1987-09-10,17.61,24.25,12.24,0.0,31.46,2.05
1987-09-11,18.29,26.46,11.72,0.0,25.71,1.6
1987-09-12,20.24,28.46,13.35,0.0,17.29,1.82
1987-09-13,21.88,29.63,16.96,0.0,20.12,1.38
1987-09-14,23.8,32.18,17.79,0.0,20.39,1.89
1987-09-15,24.13,31.06,19.52,0.0,22.02,1.97
1987-09-16,21.69,28.4,15.26,0.0,30.39,1.79
1987-09-17,23.33,31.84,15.85,0.0,25.45,2.81
1987-09-18,24.65,33.07,17.53,0.0,24.0,1.59
1987-09-19,22.69,28.46,17.12,0.0,29.46,2.66
1987-09-20,14.41,19.06,9.91,1.52,50.44,2.43
1987-09-21,15.07,23.35,7.91,0.0,25.26,1.42
1987-09-22,19.71,28.92,12.26,0.0,17.32,1.68
1987-09-23,22.82,31.66,15.28,0.0,16.78,1.97
1987-09-24,13.07,18.26,8.08,2.07,47.88,2.1
1987-09-25,14.99,21.75,10.23,0.0,31.97,2.13
1987-09-26,15.92,24.16,9.34,0.0,31.11,2.31
1987-09-27,17.87,25.66,11.03,0.0,27.76,1.78
1987-09-28,18.98,26.92,13.74,0.0,28.77,1.6
1987-09-29,19.65,26.15,14.09,0.0,26.62,1.66
1987-09-30,21.16,29.2,15.31,0.0,25.27,1.78
1987-10-01,19.31,23.74,16.42,0.29,39.91,1.6
1987-10-02,20.36,27.38,14.6,0.12,40.93,1.7
1987-10-03,19.87,26.75,14.27,0.0,29.57,2.04
1987-10-04,18.75,24.75,13.78,0.0,37.35,1.55
1987-10-05,19.87,27.94,14.46,0.0,33.9,2.21
1987-10-06,15.11,20.84,11.14,0.0,45.36,2.0
1987-10-07,12.73,18.72,8.36,1.18,54.0,2.28
1987-10-08,9.94,15.96,6.5,0.7,49.97,2.54
1987-10-09,9.03,12.3,6.59,4.84,53.26,1.23
1987-10-10,6.11,9.78,3.42,0.75,63.83,1.33
1987-10-11,6.23,12.71,0.01,0.03,51.32,1.44
1987-10-12,6.91,12.56,2.77,0.0,46.78,1.48
1987-10-13,6.2,12.66,2.3,0.0,41.18,1.58
1987-10-14,5.36,12.14,-0.33,0.0,38.21,1.73
1987-10-15,6.9,14.41,1.03,0.0,35.65,1.69
1987-10-16,8.55,15.94,3.06,0.0,36.96,1.48
1987-10-17,9.23,17.32,4.0,0.0,40.34,1.5
1987-10-18,8.69,16.33,3.96,0.0,45.12,1.68
1987-10-19,8.07,15.11,2.58,0.0,45.99,2.09
1987-10-20,11.26,19.04,4.96,0.0,32.13,1.73
1987-10-21,12.81,20.91,8.78,0.0,29.22,1.72
1987-10-22,12.34,19.23,7.9,0.0,33.51,1.41
1987-10-23,13.63,20.82,8.26,0.67,38.64,2.01
1987-10-24,10.95,16.95,6.09,0.05,49.6,1.08
1987-10-25,11.35,15.09,8.39,1.92,64.11,1.47
1987-10-26,4.81,8.78,-1.46,7.74,84.89,1.88
1987-10-27,-1.92,-0.2,-3.26,2.78,76.67,1.52
1987-10-28,-2.79,2.21,-5.47,0.24,68.82,1.13
1987-10-29,-3.76,1.16,-6.45,0.29,62.45,1.15
1987-10-30,-1.03,4.64,-4.05,0.0,48.04,1.29
1987-10-31,2.23,10.47,-3.5,0.0,42.0,1.48
1987-11-01,6.41,13.43,2.08,0.0,36.77,1.09
1987-11-02,8.87,13.49,3.37,0.0,35.65,1.02
1987-11-03,11.57,19.71,5.83,0.0,40.24,1.29
1987-11-04,12.65,15.27,9.7,0.75,54.91,2.53
1987-11-05,10.52,15.14,6.83,1.55,78.69,1.7
1987-11-06,12.29,19.35,7.19,0.0,63.17,1.44
1987-11-07,17.04,26.52,12.77,0.01,40.25,2.99
1987-11-08,7.95,14.07,2.07,3.1,75.1,2.06
1987-11-09,5.65,13.46,1.31,0.06,60.15,1.26
1987-11-10,8.19,14.79,4.49,0.0,50.84,1.37
1987-11-11,7.63,13.75,3.03,0.0,61.34,1.73
1987-11-12,7.08,9.84,3.87,0.0,59.41,0.85
1987-11-13,6.32,12.65,2.12,0.0,60.63,1.0
1987-11-14,10.96,19.0,5.52,0.0,40.87,1.56
1987-11-15,9.51,14.17,6.79,1.26,57.66,1.71
1987-11-16,6.99,11.51,4.21,0.02,76.84,0.96
1987-11-17,8.76,17.29,4.07,0.0,52.97,1.89
1987-11-18,9.0,13.12,5.76,0.0,52.24,1.16
1987-11-19,9.05,15.72,4.11,0.0,54.43,1.48
1987-11-20,7.43,12.46,3.98,0.0,56.67,2.16
1987-11-21,10.62,18.32,4.98,0.0,48.56,1.38
1987-11-22,11.29,15.94,7.69,0.0,45.27,2.47
1987-11-23,6.71,10.66,2.36,0.01,78.77,1.33
1987-11-24,-0.44,5.29,-5.3,0.0,63.22,1.42
1987-11-25,-3.06,2.03,-5.98,0.0,49.25,0.58
1987-11-26,-1.36,4.83,-5.02,0.0,50.97,0.8
1987-11-27,-1.82,2.81,-4.18,0.03,57.13,1.21
1987-11-28,-2.8,-0.56,-4.35,0.26,83.35,1.27
1987-11-29,-2.21,0.87,-4.19,0.0,82.89,1.33
1987-11-30,-3.18,0.29,-5.67,0.45,68.45,1.3
1987-12-01,-4.0,-1.05,-5.39,0.34,69.31,1.03
1987-12-02,-3.7,1.24,-6.53,0.0,55.06,1.17
1987-12-03,-1.62,4.09,-4.74,0.0,48.02,1.14
1987-12-04,1.98,8.8,-2.5,0.0,36.68,1.03
1987-12-05,6.02,11.78,2.88,0.0,30.33,1.16
1987-12-06,5.71,12.18,2.79,0.0,34.47,1.39
1987-12-07,7.02,11.28,3.49,0.0,38.33,1.61
1987-12-08,7.34,11.13,3.47,0.0,51.1,1.25
1987-12-09,5.65,11.85,1.53,0.0,61.65,1.62
1987-12-10,7.05,11.41,3.1,0.0,47.53,1.19
1987-12-11,8.82,13.52,6.52,0.0,54.95,1.83
1987-12-12,10.26,17.81,6.83,0.0,51.81,1.94
1987-12-13,11.15,18.45,6.88,0.0,39.59,1.64
1987-12-14,9.38,15.98,1.1,0.37,47.15,1.93
1987-12-15,-0.3,2.22,-3.71,0.24,75.31,1.94
1987-12-16,1.38,6.64,-3.5,0.01,65.09,1.06
1987-12-17,5.82,13.58,1.9,0.0,50.51,1.3
1987-12-18,9.18,17.05,3.46,0.0,33.96,1.49
1987-12-19,8.32,13.63,5.44,1.06,45.22,1.63
1987-12-20,11.02,19.17,6.56,0.09,50.71,1.93
1987-12-21,14.18,20.87,6.81,0.0,36.52,2.71
1987-12-22,7.35,11.79,5.31,0.4,65.63,1.46
1987-12-23,9.84,19.5,4.73,0.0,44.31,1.98
1987-12-24,13.2,21.08,7.16,0.01,22.56,3.28
1987-12-25,7.99,14.5,4.64,1.35,69.36,2.14
1987-12-26,8.64,13.53,5.86,0.01,70.65,0.93
1987-12-27,9.01,14.12,6.26,0.55,68.17,1.17
1987-12-28,5.38,8.3,-0.35,4.14,77.77,1.16
1987-12-29,-1.5,1.39,-3.44,2.52,84.92,1.92
1987-12-30,0.38,4.6,-3.93,0.65,79.78,1.32
1987-12-31,4.63,8.28,2.2,0.44,76.61,1.73
1988-01-01,4.27,7.36,2.25,0.64,91.26,1.18
1988-01-02,4.21,8.67,-1.24,2.1,83.16,1.71
1988-01-03,-4.66,-1.68,-6.99,1.65,67.02,2.06
1988-01-04,0.36,5.94,-3.8,0.0,41.5,1.3
1988-01-05,3.75,9.73,0.78,0.0,41.64,1.04
1988-01-06,4.14,10.99,0.13,0.0,47.91,0.98
1988-01-07,6.92,12.19,2.95,0.15,46.11,1.45
1988-01-08,0.48,2.88,-1.28,5.06,88.11,2.48
1988-01-09,1.96,7.1,-1.4,0.09,71.1,1.31
1988-01-10,2.94,6.02,1.3,0.13,65.15,1.22
1988-01-11,0.91,3.81,-1.66,1.17,87.07,1.64
1988-01-12,-1.37,4.34,-4.53,0.14,66.9,1.35
1988-01-13,2.58,10.18,-2.36,0.0,38.1,1.21
1988-01-14,4.49,9.81,1.29,0.18,48.43,1.11
1988-01-15,1.46,3.36,-0.9,0.44,92.29,1.75
1988-01-16,3.18,8.37,-0.31,0.04,70.47,1.0
1988-01-17,0.9,2.68,-1.39,1.31,89.19,0.79
1988-01-18,0.99,6.6,-1.67,0.02,64.97,1.1
1988-01-19,2.38,7.03,-1.4,0.0,63.07,1.56
1988-01-20,2.06,6.76,-1.69,0.3,75.15,1.86
1988-01-21,-2.44,-0.76,-3.22,3.36,89.85,1.69
1988-01-22,-0.63,4.38,-3.34,0.18,76.3,1.11
1988-01-23,2.03,5.67,-0.95,0.0,58.43,1.28
1988-01-24,1.78,4.25,-0.3,0.03,72.94,1.82
1988-01-25,2.49,5.49,0.16,0.93,70.79,1.16
1988-01-26,4.03,7.42,1.02,0.2,69.25,1.43
1988-01-27,5.54,11.04,2.77,0.01,70.5,1.49
1988-01-28,5.92,12.07,1.3,0.25,65.17,1.9
1988-01-29,7.78,14.42,2.59,1.37,61.09,1.88
1988-01-30,4.57,11.1,-1.45,3.85,69.83,3.14
1988-01-31,2.79,10.71,-4.07,1.18,55.24,2.4
1988-02-01,2.62,4.91,1.0,2.57,77.68,1.88
1988-02-02,8.14,12.88,2.82,0.46,60.22,2.77
1988-02-03,7.9,9.85,5.92,1.95,79.63,2.07
1988-02-04,3.34,6.66,-1.06,3.79,92.99,1.58
1988-02-05,-1.95,0.2,-3.92,0.96,79.54,1.79
1988-02-06,-2.52,2.44,-5.54,0.45,73.68,1.8
1988-02-07,-5.18,-0.74,-7.76,0.05,66.63,2.7
1988-02-08,-4.63,0.38,-7.84,0.0,65.55,1.51
1988-02-09,-0.19,6.92,-4.85,0.0,46.51,1.82
1988-02-10,2.27,8.18,-1.52,0.0,41.58,1.25
1988-02-11,3.49,10.28,-0.55,0.0,42.19,0.74
1988-02-12,2.26,9.15,-1.56,0.0,48.22,1.01
1988-02-13,3.25,11.0,-1.02,0.0,46.04,1.0
1988-02-14,2.96,8.73,-0.82,0.0,51.04,1.29
1988-02-15,3.78,10.8,0.11,0.05,53.0,1.44
1988-02-16,-1.27,0.16,-2.7,1.52,83.36,1.39
1988-02-17,4.16,11.79,-2.08,0.04,57.5,1.5
1988-02-18,5.03,9.97,1.14,0.75,65.38,1.85
1988-02-19,2.44,7.33,-0.73,0.58,79.42,1.48
1988-02-20,3.0,8.78,-0.69,0.01,70.17,1.22
1988-02-21,3.11,7.91,-0.41,0.05,67.95,0.98
1988-02-22,3.82,9.88,-0.58,0.0,68.95,1.3
1988-02-23,5.57,13.17,0.65,0.0,46.73,1.43
1988-02-24,6.08,15.36,-0.4,0.0,39.85,1.49
1988-02-25,6.07,14.62,0.67,0.0,33.94,1.62
1988-02-26,4.9,13.32,-0.82,0.0,34.5,1.5
1988-02-27,2.97,10.35,-2.19,0.0,37.74,1.65
1988-02-28,1.32,8.45,-3.79,0.0,54.37,1.8
1988-02-29,5.01,13.02,-0.18,0.0,41.72,1.31
1988-03-01,8.16,17.38,0.44,0.0,38.7,1.54
1988-03-02,9.96,15.49,5.74,0.22,53.59,1.67
1988-03-03,12.03,17.61,7.41,1.61,70.59,1.59
1988-03-04,14.49,24.31,7.11,0.0,47.48,1.86
1988-03-05,16.1,23.52,11.13,0.32,42.56,1.32
1988-03-06,8.74,13.76,3.48,4.58,77.55,2.75
1988-03-07,3.79,8.24,0.79,0.85,68.03,1.83
1988-03-08,6.01,13.11,0.05,0.0,53.75,1.63
1988-03-09,9.91,17.54,3.65,0.27,40.82,1.35
1988-03-10,10.06,13.22,6.62,3.6,64.38,2.15
1988-03-11,8.15,11.88,5.21,1.43,82.34,2.34
1988-03-12,6.82,11.96,3.33,0.18,72.47,1.77
1988-03-13,7.71,14.82,2.8,0.36,62.98,1.91
1988-03-14,6.95,11.56,2.12,1.04,73.46,1.3
1988-03-15,7.3,11.41,1.19,0.93,65.77,1.71
1988-03-16,5.38,12.4,0.38,0.0,55.21,1.68
1988-03-17,7.49,14.44,2.5,0.35,43.94,2.04
1988-03-18,1.55,6.91,-3.04,0.5,57.36,1.59
1988-03-19,2.82,10.21,-2.08,0.0,35.9,1.62
1988-03-20,4.7,11.94,-0.83,0.0,36.12,1.61
1988-03-21,5.13,12.67,0.2,0.01,35.11,1.58
1988-03-22,3.42,8.21,0.05,1.68,56.12,1.05
1988-03-23,2.01,7.34,-2.93,0.59,68.57,1.78
1988-03-24,5.67,13.86,-1.55,0.0,44.86,1.46
1988-03-25,3.09,5.42,0.02,0.85,69.0,1.8
1988-03-26,3.62,8.99,-0.4,0.06,66.79,2.32
1988-03-27,6.52,14.04,0.45,0.0,51.39,1.42
1988-03-28,8.68,14.94,4.33,1.01,50.25,0.96
1988-03-29,7.93,12.71,3.4,1.61,72.9,1.79
1988-03-30,7.48,11.93,3.69,1.18,74.56,2.15
1988-03-31,10.34,16.38,4.77,0.81,60.07,1.82
1988-04-01,11.45,17.02,6.26,0.68,61.45,1.32
1988-04-02,7.74,11.32,5.21,4.99,79.84,2.15
1988-04-03,7.44,12.67,4.14,0.16,64.1,2.07
1988-04-04,7.49,13.56,2.34,0.48,50.35,1.52
1988-04-05,9.63,16.5,2.78,0.0,47.08,1.33
1988-04-06,11.37,17.25,7.0,2.81,52.56,1.21
1988-04-07,11.79,17.62,6.39,0.75,57.8,1.4
1988-04-08,11.98,17.82,6.91,1.42,55.65,1.69
1988-04-09,11.17,18.44,5.61,0.02,49.16,2.57
1988-04-10,11.99,18.88,6.28,0.0,46.19,1.65
1988-04-11,14.3,22.39,7.72,0.0,44.42,1.92
1988-04-12,17.48,24.7,10.85,0.01,41.89,1.55
1988-04-13,19.37,27.97,11.0,0.0,41.16,1.8
1988-04-14,19.81,26.83,14.13,0.0,40.32,1.77
1988-04-15,20.74,29.53,12.63,0.0,39.98,1.52
1988-04-16,23.21,32.71,14.34,0.0,34.27,1.62
1988-04-17,15.77,19.56,9.45,3.64,66.56,2.63
1988-04-18,14.41,23.24,7.46,0.03,58.78,1.59
1988-04-19,17.42,25.85,9.77,0.0,38.15,1.69
1988-04-20,19.58,28.19,12.62,0.0,28.44,1.49
1988-04-21,20.94,30.08,14.23,0.0,28.25,1.62
1988-04-22,22.28,31.49,16.01,0.0,35.88,1.75
1988-04-23,23.69,31.28,17.08,0.04,37.79,1.74
1988-04-24,24.78,32.82,16.79,0.0,32.99,1.82
1988-04-25,24.47,32.7,16.8,0.0,30.64,2.54
1988-04-26,25.25,34.38,16.39,0.0,28.44,2.06
1988-04-27,27.84,36.7,18.98,0.0,25.9,1.83
1988-04-28,26.77,33.6,21.61,0.0,32.72,1.77
1988-04-29,21.84,27.49,17.38,3.17,54.27,2.68
1988-04-30,18.06,23.45,14.29,1.76,66.57,2.13
1988-05-01,20.67,27.2,14.68,5.58,56.04,1.53
1988-05-02,19.63,26.08,14.56,0.2,60.87,2.2
1988-05-03,13.06,19.96,7.75,12.68,73.49,2.12
1988-05-04,12.55,19.69,5.69,0.5,54.38,1.85
1988-05-05,11.09,16.4,5.96,0.08,60.47,1.96
1988-05-06,12.77,21.07,4.6,0.0,43.65,1.93
1988-05-07,16.76,25.23,8.95,0.0,39.25,1.45
1988-05-08,18.43,25.45,12.47,0.18,39.77,1.87
1988-05-09,18.29,26.61,9.8,0.0,38.43,1.83
1988-05-10,20.38,27.93,11.53,0.0,33.23,1.63
1988-05-11,21.25,29.02,14.06,0.06,35.54,1.51
1988-05-12,21.99,29.94,15.32,0.35,39.21,1.76
1988-05-13,23.79,30.98,16.44,0.1,38.39,2.0
1988-05-14,21.34,28.08,15.26,0.33,42.02,1.97
1988-05-15,18.01,24.8,13.12,2.52,60.12,2.29
1988-05-16,16.34,22.5,11.2,0.6,48.27,2.2
1988-05-17,16.15,22.89,10.48,0.01,38.41,2.22
1988-05-18,16.61,24.54,8.71,0.0,35.79,1.92
1988-05-19,19.09,27.66,11.07,0.0,27.93,1.73
1988-05-20,20.58,28.71,12.17,0.0,26.41,2.42
1988-05-21,20.97,28.82,14.39,0.0,25.4,1.91
1988-05-22,20.61,25.91,16.33,0.01,28.03,1.71
1988-05-23,20.49,27.39,14.74,0.0,31.55,1.76
1988-05-24,19.74,25.76,13.49,0.23,36.95,2.01
1988-05-25,18.77,24.94,12.49,0.01,36.57,2.06
1988-05-26,20.53,30.36,10.49,0.0,21.44,2.34
1988-05-27,22.15,29.13,13.3,0.0,24.27,2.01
1988-05-28,23.69,32.1,14.01,0.0,21.91,1.82
1988-05-29,28.12,37.36,18.69,0.02,18.78,1.56
1988-05-30,25.81,32.16,20.98,0.79,30.75,1.3
1988-05-31,20.12,25.35,14.87,0.24,30.91,2.7
1988-06-01,20.53,28.76,11.42,0.01,23.99,1.8
1988-06-02,22.62,30.59,13.27,0.0,21.74,1.69
1988-06-03,24.15,31.4,14.88,0.0,25.67,1.81
1988-06-04,25.96,33.97,16.95,0.0,19.56,2.01
1988-06-05,27.17,34.45,19.08,0.0,17.03,1.86
1988-06-06,26.71,35.05,17.32,0.0,17.08,2.01
1988-06-07,25.99,33.32,17.47,0.12,21.2,1.67
1988-06-08,26.76,34.73,17.9,0.0,21.06,1.67
